√од;јтлет(ы);¬ид спорта;ƒисциплина;ћесто;ћедаль
1994;Andrey Kolotvin;Alpine Skiing;Downhill, Men;43;Ч
1994;Andrey Kolotvin;Alpine Skiing;Combined, Men;29;Ч
1994;Olga Vedyacheva;Alpine Skiing;Downhill, Women;24;Ч
1994;Olga Vedyacheva;Alpine Skiing;Super G, Women;37;Ч
1994;Olga Vedyacheva;Alpine Skiing;Combined, Women;19;Ч
1994;Dmitry Pantov;Biathlon;10 kilometres Sprint, Men;48;Ч
1994;Dmitry Pantov;Biathlon;20 kilometres, Men;51;Ч
1994;Inna Sheshkil;Biathlon;7.5 kilometres Sprint, Women;4;Ч
1994;Inna Sheshkil;Biathlon;15 kilometres, Women;29;Ч
1994;Vladimir Smirnov;Cross Country Skiing;10 kilometres, Men;2;—еребро
1994;Nikolay Ivanov;Cross Country Skiing;10 kilometres, Men;16;Ч
1994;Pavel Ryabinin;Cross Country Skiing;10 kilometres, Men;34;Ч
1994;Andrey Nevzorov;Cross Country Skiing;10 kilometres, Men;37;Ч
1994;Vladimir Smirnov;Cross Country Skiing;30 kilometres, Men;10;Ч
1994;Nikolay Ivanov;Cross Country Skiing;30 kilometres, Men;40;Ч
1994;Andrey Nevzorov;Cross Country Skiing;30 kilometres, Men;42;Ч
1994;Pavel Korolyov;Cross Country Skiing;30 kilometres, Men;53;Ч
1994;Vladimir Smirnov;Cross Country Skiing;50 kilometres, Men;1;«олото
1994;Pavel Ryabinin;Cross Country Skiing;50 kilometres, Men;29;Ч
1994;Sergey Margatsky;Cross Country Skiing;50 kilometres, Men;45;Ч
1994;Nikolay Ivanov;Cross Country Skiing;50 kilometres, Men;50;Ч
1994;Vladimir Smirnov;Cross Country Skiing;10/15 kilometres Pursuit, Men;2;—еребро
1994;Nikolay Ivanov;Cross Country Skiing;10/15 kilometres Pursuit, Men;19;Ч
1994;Pavel Ryabinin;Cross Country Skiing;10/15 kilometres Pursuit, Men;26;Ч
1994;Andrey Nevzorov;Cross Country Skiing;10/15 kilometres Pursuit, Men;31;Ч
1994; омандное соревнование;Cross Country Skiing;4 ? 10 kilometres Relay, Men;9;Ч
1994;Nikolay Ivanov;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1994;Pavel Korolyov;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1994;Andrey Nevzorov;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1994;Pavel Ryabinin;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1994;Yelena Volodina;Cross Country Skiing;5 kilometres, Women;33;Ч
1994;Yelena Chernetsova;Cross Country Skiing;5 kilometres, Women;49;Ч
1994;Nataliya Shtaymets;Cross Country Skiing;5 kilometres, Women;52;Ч
1994;Oksana Kotova;Cross Country Skiing;5 kilometres, Women;56;Ч
1994;Oksana Kotova;Cross Country Skiing;15 kilometres, Women;43;Ч
1994;Yelena Volodina;Cross Country Skiing;15 kilometres, Women;47;Ч
1994;Yelena Chernetsova;Cross Country Skiing;15 kilometres, Women;53;Ч
1994;Yelena Volodina;Cross Country Skiing;30 kilometres, Women;21;Ч
1994;Yelena Chernetsova;Cross Country Skiing;30 kilometres, Women;46;Ч
1994;Oksana Kotova;Cross Country Skiing;30 kilometres, Women;47;Ч
1994;Yelena Volodina;Cross Country Skiing;5/10 kilometres Pursuit, Women;38;Ч
1994;Oksana Kotova;Cross Country Skiing;5/10 kilometres Pursuit, Women;48;Ч
1994;Yelena Chernetsova;Cross Country Skiing;5/10 kilometres Pursuit, Women;53;Ч
1994;Nataliya Shtaymets;Cross Country Skiing;5/10 kilometres Pursuit, Women;DNS;Ч
1994; омандное соревнование;Cross Country Skiing;4 ? 5 kilometres Relay, Women;13;Ч
1994;Nataliya Shtaymets;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1994;Yelena Chernetsova;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1994;Oksana Kotova;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1994;Yelena Volodina;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1994; омандное соревнование;Figure Skating;Ice Dancing, Mixed;18;Ч
1994;Yelizaveta Stekolnikova;Figure Skating;Ice Dancing, Mixed;Ч;Ч
1994;Dmitry Kazarlyga;Figure Skating;Ice Dancing, Mixed;Ч;Ч
1994;Aleksey Bannikov;Freestyle Skiing;Moguls, Men;21;Ч
1994;Yelena Sinitsina;Short Track Speed Skating;500 metres, Women;21;Ч
1994;Yelena Sinitsina;Short Track Speed Skating;1,000 metres, Women;DQ;Ч
1994;Andrey Verveykin;Ski Jumping;Normal Hill, Individual, Men;24;Ч
1994;Aleksandr Kolmakov;Ski Jumping;Normal Hill, Individual, Men;46;Ч
1994;Kayrat Biekenov;Ski Jumping;Normal Hill, Individual, Men;49;Ч
1994;Andrey Verveykin;Ski Jumping;Large Hill, Individual, Men;37;Ч
1994;Aleksandr Kolmakov;Ski Jumping;Large Hill, Individual, Men;48;Ч
1994;Kayrat Biekenov;Ski Jumping;Large Hill, Individual, Men;58;Ч
1994;Vadim Shakshakbayev;Speed Skating;500 metres, Men;=12;Ч
1994;Vladimir Klepinin;Speed Skating;500 metres, Men;33;Ч
1994;Vadim Shakshakbayev;Speed Skating;1,000 metres, Men;20;Ч
1994;Vladimir Klepinin;Speed Skating;1,000 metres, Men;34;Ч
1994;Radik Bikchentayev;Speed Skating;1,500 metres, Men;29;Ч
1994;Vadim Sayutin;Speed Skating;1,500 metres, Men;30;Ч
1994;Sergey Tsybenko;Speed Skating;1,500 metres, Men;33;Ч
1994;Radik Bikchentayev;Speed Skating;5,000 metres, Men;16;Ч
1994;Yevgeny Sanarov;Speed Skating;5,000 metres, Men;19;Ч
1994;Vadim Sayutin;Speed Skating;5,000 metres, Men;27;Ч
1994;Yevgeny Sanarov;Speed Skating;10,000 metres, Men;14;Ч
1994;Lyudmila Prokashova;Speed Skating;3,000 metres, Women;4;Ч
1994;Kenzhesh Sarsekenova;Speed Skating;3,000 metres, Women;24;Ч
1994;Lyudmila Prokashova;Speed Skating;5,000 metres, Women;6;Ч
1996;Vadim Shikarev;Archery;Individual, Men;30;Ч
1996;Vitaly Shin;Archery;Individual, Men;33;Ч
1996;Sergey Martynov;Archery;Individual, Men;43;Ч
1996; омандное соревнование;Archery;Team, Men;13;Ч
1996;Vadim Shikarev;Archery;Team, Men;Ч;Ч
1996;Sergey Martynov;Archery;Team, Men;Ч;Ч
1996;Vitaly Shin;Archery;Team, Men;Ч;Ч
1996;Anna Mozhar;Archery;Individual, Women;37;Ч
1996;Irina Leonova;Archery;Individual, Women;52;Ч
1996;Yana Tunyantse;Archery;Individual, Women;58;Ч
1996; омандное соревнование;Archery;Team, Women;8;Ч
1996;Irina Leonova;Archery;Team, Women;Ч;Ч
1996;Anna Mozhar;Archery;Team, Women;Ч;Ч
1996;Yana Tunyantse;Archery;Team, Women;Ч;Ч
1996;Aleksey Dmitriyenko;Artistic Gymnastics;Individual All-Around, Men;43 r1/2;Ч
1996;Sergey Fedorchenko;Artistic Gymnastics;Individual All-Around, Men;46 r1/2;Ч
1996;Sergey Fedorchenko;Artistic Gymnastics;Floor Exercise, Men;29 r1/1;Ч
1996;Aleksey Dmitriyenko;Artistic Gymnastics;Floor Exercise, Men;=68 r1/1;Ч
1996;Sergey Fedorchenko;Artistic Gymnastics;Horse Vault, Men;=12 r1/1;Ч
1996;Aleksey Dmitriyenko;Artistic Gymnastics;Horse Vault, Men;=87 r1/1;Ч
1996;Aleksey Dmitriyenko;Artistic Gymnastics;Parallel Bars, Men;=50 r1/1;Ч
1996;Sergey Fedorchenko;Artistic Gymnastics;Parallel Bars, Men;=68 r1/1;Ч
1996;Aleksey Dmitriyenko;Artistic Gymnastics;Horizontal Bar, Men;45 r1/1;Ч
1996;Sergey Fedorchenko;Artistic Gymnastics;Horizontal Bar, Men;92 r1/1;Ч
1996;Sergey Fedorchenko;Artistic Gymnastics;Rings, Men;73 r1/1;Ч
1996;Aleksey Dmitriyenko;Artistic Gymnastics;Rings, Men;=76 r1/1;Ч
1996;Sergey Fedorchenko;Artistic Gymnastics;Pommelled Horse, Men;=64 r1/1;Ч
1996;Aleksey Dmitriyenko;Artistic Gymnastics;Pommelled Horse, Men;=71 r1/1;Ч
1996;Olga Kozhevnikova;Artistic Gymnastics;Individual All-Around, Women;56 r1/2;Ч
1996;Olga Kozhevnikova;Artistic Gymnastics;Floor Exercise, Women;=61 r1/1;Ч
1996;Olga Kozhevnikova;Artistic Gymnastics;Horse Vault, Women;=62 r1/1;Ч
1996;Olga Kozhevnikova;Artistic Gymnastics;Uneven Bars, Women;70 r1/1;Ч
1996;Olga Kozhevnikova;Artistic Gymnastics;Balance Beam, Women;=74 r1/1;Ч
1996;Vitaly Savin;Athletics;100 metres, Men;5 h10 r1/4;Ч
1996;Vitaly Medvedev;Athletics;100 metres, Men;7 h5 r1/4;Ч
1996;Valery Borisov;Athletics;20 kilometres Race Walk, Men;17;Ч
1996;Sergey Korepanov;Athletics;50 kilometres Race Walk, Men;8;Ч
1996;Igor Potapovich;Athletics;Pole Vault, Men;4;Ч
1996;Sergey Arzamasov;Athletics;Triple Jump, Men;36 r1/2;Ч
1996;Sergey Rubtsov;Athletics;Shot Put, Men;AC r1/2;Ч
1996;Nataliya Vorobyova;Athletics;100 metres, Women;5 h1 r1/4;Ч
1996;Svetlana Bodritskaya;Athletics;400 metres, Women;5 h6 r1/4;Ч
1996;Irina Mikitenko;Athletics;5,000 metres, Women;11 h3 r1/2;Ч
1996;Nataliya Torshina;Athletics;400 metres Hurdles, Women;5 h2 r1/3;Ч
1996;Svetlana Tolstaya;Athletics;10 kilometres Race Walk, Women;21;Ч
1996;Mayya Sozonova;Athletics;10 kilometres Race Walk, Women;35;Ч
1996;Svetlana Zalevskaya;Athletics;High Jump, Women;13;Ч
1996;Yelena Pershina;Athletics;Long Jump, Women;15 r1/2;Ч
1996;Yelena Koshcheyeva;Athletics;Long Jump, Women;35 r1/2;Ч
1996;Yelena Baltabayeva;Athletics;Shot Put, Women;22 r1/2;Ч
1996;Svetlana Kazanina;Athletics;Heptathlon, Women;18;Ч
1996;Bolat Zhumadilov;Boxing;Flyweight, Men;2;—еребро
1996;Bektas Abubakirov;Boxing;Bantamweight, Men;=17;Ч
1996;Bakhtiyar Tyleganov;Boxing;Featherweight, Men;=17;Ч
1996;Bolat Niyazymbetov;Boxing;Light-Welterweight, Men;=3;Ѕронза
1996;Nurzhan Smanov;Boxing;Welterweight, Men;6;Ч
1996;Yermakhan Ibraimov;Boxing;Light-Middleweight, Men;=3;Ѕронза
1996;Vasily Zhirov;Boxing;Light-Heavyweight, Men;1;«олото
1996;Mikhail Yurchenko;Boxing;Super-Heavyweight, Men;=9;Ч
1996;Yevgeny Yegorov;Canoe Sprint;Kayak Singles, 500 metres, Men;6 h2 r2/4;Ч
1996;Andrey Safaryan;Canoe Sprint;Kayak Singles, 1,000 metres, Men;6 h2 r2/4;Ч
1996;Ilfat Gatyatullin;Canoe Sprint;Kayak Doubles, 500 metres, Men;Ч;Ч
1996;Dmitry Torlopov;Canoe Sprint;Kayak Doubles, 500 metres, Men;Ч;Ч
1996;Yevgeny Yegorov;Canoe Sprint;Kayak Doubles, 1,000 metres, Men;Ч;Ч
1996;Sergey Skrypnik;Canoe Sprint;Kayak Doubles, 1,000 metres, Men;Ч;Ч
1996;Ilfat Gatyatullin;Canoe Sprint;Kayak Fours, 1,000 metres, Men;Ч;Ч
1996;Dmitry Torlopov;Canoe Sprint;Kayak Fours, 1,000 metres, Men;Ч;Ч
1996;Andrey Safaryan;Canoe Sprint;Kayak Fours, 1,000 metres, Men;Ч;Ч
1996;Sergey Skrypnik;Canoe Sprint;Kayak Fours, 1,000 metres, Men;Ч;Ч
1996;Konstantin Negodyayev;Canoe Sprint;Canadian Singles, 500 metres, Men;7;Ч
1996;Konstantin Negodyayev;Canoe Sprint;Canadian Singles, 1,000 metres, Men;5 h1 r2/3;Ч
1996;Sergey Sergeyev;Canoe Sprint;Canadian Doubles, 500 metres, Men;Ч;Ч
1996;Kaysar Nurmaganbetov;Canoe Sprint;Canadian Doubles, 500 metres, Men;Ч;Ч
1996;Sergey Sergeyev;Canoe Sprint;Canadian Doubles, 1,000 metres, Men;Ч;Ч
1996;Kaysar Nurmaganbetov;Canoe Sprint;Canadian Doubles, 1,000 metres, Men;Ч;Ч
1996;Andrey Kivilyov;Cycling Road;Road Race, Individual, Men;29;Ч
1996;Aleksandr Vinokurov;Cycling Road;Road Race, Individual, Men;53;Ч
1996;Aleksandr Shefer;Cycling Road;Road Race, Individual, Men;85;Ч
1996;Andrey Teteryuk;Cycling Road;Road Race, Individual, Men;89;Ч
1996;Alla Vasilenko;Cycling Road;Road Race, Individual, Women;DNF;Ч
1996;Vadim Kravchenko;Cycling Track;Individual Pursuit, 4,000 metres, Men;14;Ч
1996;Sergey Lavrinenko;Cycling Track;Points Race, Men;11;Ч
1996;Alla Vasilenko;Cycling Track;Points Race, Women;12;Ч
1996;Damir Akhmetbekov;Diving;Platform, Men;17;Ч
1996;Samat Muratov;Diving;Platform, Men;21;Ч
1996;Irina Vyguzova;Diving;Springboard, Women;10;Ч
1996;Yelena Ivanova;Diving;Springboard, Women;18;Ч
1996;Irina Vyguzova;Diving;Platform, Women;7;Ч
1996;Nataliya Chikina;Diving;Platform, Women;15;Ч
1996;Vyacheslav Grigoryev;Fencing;Foil, Individual, Men;25;Ч
1996;Sergey Akhirov;Judo;Half-Lightweight, Men;=21;Ч
1996;Akhat Akhirov;Judo;Lightweight, Men;=21;Ч
1996;Ruslan Seilkhanov;Judo;Half-Middleweight, Men;=21;Ч
1996;Sergey Alimzhanov;Judo;Middleweight, Men;=13;Ч
1996;Sergey Shakimov;Judo;Half-Heavyweight, Men;=13;Ч
1996;Igor Peshkov;Judo;Heavyweight, Men;=17;Ч
1996;Valentina Kamsulyeva;Judo;Half-Middleweight, Women;=16;Ч
1996;Yevgeniya Bogunova;Judo;Half-Heavyweight, Women;=19;Ч
1996;Aleksandr Parygin;Modern Pentathlon;Individual, Men;1;«олото
1996;Dmitry Tyurin;Modern Pentathlon;Individual, Men;31;Ч
1996;Vladimir Vokhmyanin;Shooting;Rapid-Fire Pistol, 25 metres, Men;3;Ѕронза
1996;Sergey Belyayev;Shooting;Air Rifle, 10 metres, Men;=38;Ч
1996;Sergey Belyayev;Shooting;Small-Bore Rifle, Three Positions, 50 metres, Men;2;—еребро
1996;Sergey Belyayev;Shooting;Small-Bore Rifle, Prone, 50 metres, Men;2;—еребро
1996;Yury Rodnov;Shooting;Running Target, 10 metres, Men;12;Ч
1996;Galina Belyayeva;Shooting;Air Pistol, 10 metres, Women;6;Ч
1996;Yuliya Bondareva;Shooting;Air Pistol, 10 metres, Women;7;Ч
1996;Yuliya Bondareva;Shooting;Sporting Pistol, 25 metres, Women;=9;Ч
1996;Galina Belyayeva;Shooting;Sporting Pistol, 25 metres, Women;=30;Ч
1996;Sergey Borisenko;Swimming;50 metres Freestyle, Men;=26;Ч
1996;Aleksey Yegorov;Swimming;100 metres Freestyle, Men;21;Ч
1996;Aleksey Yegorov;Swimming;200 metres Freestyle, Men;22;Ч
1996;Sergey Borisenko;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
1996;Aleksey Khovrin;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
1996;Sergey Ushkalov;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
1996;Aleksey Yegorov;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
1996;Sergey Ushkalov;Swimming;100 metres Backstroke, Men;42;Ч
1996;Aleksandr Savitsky;Swimming;100 metres Breaststroke, Men;38;Ч
1996;Andrey Gavrilov;Swimming;100 metres Butterfly, Men;=21;Ч
1996;Aleksandr Savitsky;Swimming;200 metres Individual Medley, Men;31;Ч
1996; омандное соревнование;Swimming;4 ? 100 metres Medley Relay, Men;15;Ч
1996;Andrey Gavrilov;Swimming;4 ? 100 metres Medley Relay, Men;Ч;Ч
1996;Aleksandr Savitsky;Swimming;4 ? 100 metres Medley Relay, Men;Ч;Ч
1996;Sergey Ushkalov;Swimming;4 ? 100 metres Medley Relay, Men;Ч;Ч
1996;Aleksey Yegorov;Swimming;4 ? 100 metres Medley Relay, Men;Ч;Ч
1996;Yevgeniya Yermakova;Swimming;50 metres Freestyle, Women;13;Ч
1996;Yevgeniya Yermakova;Swimming;100 metres Freestyle, Women;42;Ч
1996;Aleksandr Okhramenko;Weightlifting;Featherweight, Men;16;Ч
1996;Oleg Yem;Weightlifting;Featherweight, Men;23;Ч
1996;Rishat Mansurov;Weightlifting;Light-Heavyweight, Men;10;Ч
1996;Kuanysh Rymkulov;Weightlifting;Light-Heavyweight, Men;DNF;Ч
1996;Andrey Makarov;Weightlifting;Middle-Heavyweight, Men;18;Ч
1996;Anatoly Khrapaty;Weightlifting;Heavyweight I, Men;2;—еребро
1996;Sergey Kopytov;Weightlifting;Heavyweight I, Men;DNF;Ч
1996;Nurym Dyusenov;Wrestling;Flyweight, Greco-Roman, Men;10;Ч
1996;Yury Melnichenko;Wrestling;Bantamweight, Greco-Roman, Men;1;«олото
1996;Bakhtiyar Bayseitov;Wrestling;Welterweight, Greco-Roman, Men;11;Ч
1996;Daulet Turlykhanov;Wrestling;Middleweight, Greco-Roman, Men;4;Ч
1996;Sergey Matviyenko;Wrestling;Light-Heavyweight, Greco-Roman, Men;11;Ч
1996;Maulen Mamyrov;Wrestling;Flyweight, Freestyle, Men;3;Ѕронза
1996;Artur Fyodorov;Wrestling;Bantamweight, Freestyle, Men;13;Ч
1996;Magomed Kurugliyev;Wrestling;Welterweight, Freestyle, Men;19;Ч
1996;Elmadi Zhabrailov;Wrestling;Middleweight, Freestyle, Men;6;Ч
1996;Islam Bayramukov;Wrestling;Light-Heavyweight, Freestyle, Men;11;Ч
1996;Igor Klimov;Wrestling;Super-Heavyweight, Freestyle, Men;15;Ч
1998;Dmitry Kvach;Alpine Skiing;Giant Slalom, Men;DNF;Ч
1998;Yuliya Krygina;Alpine Skiing;Super G, Women;DNF;Ч
1998;Yuliya Krygina;Alpine Skiing;Giant Slalom, Women;DNS;Ч
1998;Dmitry Pozdnyakov;Biathlon;10 kilometres Sprint, Men;24;Ч
1998;Valery Ivanov;Biathlon;10 kilometres Sprint, Men;31;Ч
1998;Dmitry Pantov;Biathlon;10 kilometres Sprint, Men;54;Ч
1998;Dmitry Pantov;Biathlon;20 kilometres, Men;49;Ч
1998;Valery Ivanov;Biathlon;20 kilometres, Men;52;Ч
1998;Dmitry Pozdnyakov;Biathlon;20 kilometres, Men;59;Ч
1998; омандное соревнование;Biathlon;4 ? 7.5 kilometres Relay, Men;16;Ч
1998;Dmitry Pantov;Biathlon;4 ? 7.5 kilometres Relay, Men;Ч;Ч
1998;Dmitry Pozdnyakov;Biathlon;4 ? 7.5 kilometres Relay, Men;Ч;Ч
1998;Aleksandr Menshikov;Biathlon;4 ? 7.5 kilometres Relay, Men;Ч;Ч
1998;Valery Ivanov;Biathlon;4 ? 7.5 kilometres Relay, Men;Ч;Ч
1998;Margarita Dulova;Biathlon;7.5 kilometres Sprint, Women;18;Ч
1998;Inna Sheshkil;Biathlon;7.5 kilometres Sprint, Women;20;Ч
1998;Lyudmila Guryeva;Biathlon;15 kilometres, Women;23;Ч
1998;Inna Sheshkil;Biathlon;15 kilometres, Women;54;Ч
1998; омандное соревнование;Biathlon;4 ? 7.5 kilometres Relay, Women;11;Ч
1998;Inna Sheshkil;Biathlon;4 ? 7.5 kilometres Relay, Women;Ч;Ч
1998;Margarita Dulova;Biathlon;4 ? 7.5 kilometres Relay, Women;Ч;Ч
1998;Yelena Dubok;Biathlon;4 ? 7.5 kilometres Relay, Women;Ч;Ч
1998;Lyudmila Guryeva;Biathlon;4 ? 7.5 kilometres Relay, Women;Ч;Ч
1998;Vladimir Smirnov;Cross Country Skiing;10 kilometres, Men;4;Ч
1998;Pavel Ryabinin;Cross Country Skiing;10 kilometres, Men;50;Ч
1998;Andrey Nevzorov;Cross Country Skiing;10 kilometres, Men;68;Ч
1998;Vitaly Lilichenko;Cross Country Skiing;10 kilometres, Men;80;Ч
1998;Vladimir Smirnov;Cross Country Skiing;30 kilometres, Men;12;Ч
1998;Pavel Ryabinin;Cross Country Skiing;30 kilometres, Men;13;Ч
1998;Andrey Nevzorov;Cross Country Skiing;30 kilometres, Men;41;Ч
1998;Vladimir Bortsov;Cross Country Skiing;30 kilometres, Men;50;Ч
1998;Vladimir Smirnov;Cross Country Skiing;50 kilometres, Men;8;Ч
1998;Andrey Nevzorov;Cross Country Skiing;50 kilometres, Men;23;Ч
1998;Vladimir Bortsov;Cross Country Skiing;50 kilometres, Men;45;Ч
1998;Vitaly Lilichenko;Cross Country Skiing;50 kilometres, Men;55;Ч
1998;Vladimir Smirnov;Cross Country Skiing;10/15 kilometres Pursuit, Men;3;Ѕронза
1998;Pavel Ryabinin;Cross Country Skiing;10/15 kilometres Pursuit, Men;36;Ч
1998;Andrey Nevzorov;Cross Country Skiing;10/15 kilometres Pursuit, Men;48;Ч
1998;Vitaly Lilichenko;Cross Country Skiing;10/15 kilometres Pursuit, Men;59;Ч
1998; омандное соревнование;Cross Country Skiing;4 ? 10 kilometres Relay, Men;16;Ч
1998;Pavel Ryabinin;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1998;Vladimir Bortsov;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1998;Andrey Nevzorov;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1998;Vitaly Lilichenko;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
1998;Oksana Yatskaya;Cross Country Skiing;5 kilometres, Women;27;Ч
1998;Svetlana Shishkina;Cross Country Skiing;5 kilometres, Women;35;Ч
1998;Svetlana Deshevykh;Cross Country Skiing;5 kilometres, Women;44;Ч
1998;Olga Seleznyova;Cross Country Skiing;5 kilometres, Women;66;Ч
1998;Svetlana Deshevykh;Cross Country Skiing;15 kilometres, Women;20;Ч
1998;Oksana Yatskaya;Cross Country Skiing;15 kilometres, Women;32;Ч
1998;Svetlana Shishkina;Cross Country Skiing;15 kilometres, Women;49;Ч
1998;Yelena Antonova;Cross Country Skiing;15 kilometres, Women;57;Ч
1998;Svetlana Deshevykh;Cross Country Skiing;30 kilometres, Women;21;Ч
1998;Svetlana Shishkina;Cross Country Skiing;30 kilometres, Women;30;Ч
1998;Oksana Yatskaya;Cross Country Skiing;30 kilometres, Women;40;Ч
1998;Olga Seleznyova;Cross Country Skiing;30 kilometres, Women;52;Ч
1998;Svetlana Deshevykh;Cross Country Skiing;5/10 kilometres Pursuit, Women;38;Ч
1998;Oksana Yatskaya;Cross Country Skiing;5/10 kilometres Pursuit, Women;39;Ч
1998;Svetlana Shishkina;Cross Country Skiing;5/10 kilometres Pursuit, Women;42;Ч
1998;Olga Seleznyova;Cross Country Skiing;5/10 kilometres Pursuit, Women;63;Ч
1998; омандное соревнование;Cross Country Skiing;4 ? 5 kilometres Relay, Women;12;Ч
1998;Svetlana Deshevykh;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1998;Oksana Yatskaya;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1998;Svetlana Shishkina;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1998;Olga Seleznyova;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
1998;Yury Litvinov;Figure Skating;Singles, Men;28 r1/2;Ч
1998; омандное соревнование;Figure Skating;Pairs, Mixed;14;Ч
1998;Marina Khalturina;Figure Skating;Pairs, Mixed;Ч;Ч
1998;Andrey Krukov;Figure Skating;Pairs, Mixed;Ч;Ч
1998; омандное соревнование;Figure Skating;Ice Dancing, Mixed;22;Ч
1998;Yelizaveta Stekolnikova;Figure Skating;Ice Dancing, Mixed;Ч;Ч
1998;Dmitry Kazarlyga;Figure Skating;Ice Dancing, Mixed;Ч;Ч
1998;Aleksey Bannikov;Freestyle Skiing;Moguls, Men;26;Ч
1998;Irina Kormysheva;Freestyle Skiing;Moguls, Women;DNF;Ч
1998;Vladimir Antipin;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Mikhail Borodulin;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Pyotr Devyatkin;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Igor Dorokhin;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Dmitry Dudaryev;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Vadim Glovatsky;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Pavel Kamentsev;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Aleksandr Koreshkov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Yevgeny Koreshkov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Oleg Kryazhev;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Igor Nikitin;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Andrey Pchelyakov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Erlan Sagymbayev;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Andrey Savenkov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Konstantin Shafranov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Aleksandr Shimin;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Andrey Sokolov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Vitaly Tregubov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Aleksey Troshchinsky;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Vitaly Yeremeyev;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Vladimir Zavyalov;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Igor Zemlyanoy;Ice Hockey;Ice Hockey, Men;Ч;Ч
1998;Dmitry Chvykov;Ski Jumping;Normal Hill, Individual, Men;30;Ч
1998;Stanislav Filimonov;Ski Jumping;Normal Hill, Individual, Men;=32;Ч
1998;Pavel Gayduk;Ski Jumping;Normal Hill, Individual, Men;48;Ч
1998;Aleksandr Kolmakov;Ski Jumping;Normal Hill, Individual, Men;58;Ч
1998;Stanislav Filimonov;Ski Jumping;Large Hill, Individual, Men;25;Ч
1998;Pavel Gayduk;Ski Jumping;Large Hill, Individual, Men;42;Ч
1998;Aleksandr Kolmakov;Ski Jumping;Large Hill, Individual, Men;46;Ч
1998;Dmitry Chvykov;Ski Jumping;Large Hill, Individual, Men;49;Ч
1998; омандное соревнование;Ski Jumping;Large Hill, Team, Men;11;Ч
1998;Pavel Gayduk;Ski Jumping;Large Hill, Team, Men;Ч;Ч
1998;Aleksandr Kolmakov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
1998;Dmitry Chvykov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
1998;Stanislav Filimonov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
1998;Vadim Shakshakbayev;Speed Skating;500 metres, Men;24;Ч
1998;Vladimir Klepinin;Speed Skating;500 metres, Men;32;Ч
1998;Sergey Tsybenko;Speed Skating;1,000 metres, Men;=17;Ч
1998;Vladimir Klepinin;Speed Skating;1,000 metres, Men;37;Ч
1998;Sergey Tsybenko;Speed Skating;1,500 metres, Men;19;Ч
1998;Radik Bikchentayev;Speed Skating;1,500 metres, Men;27;Ч
1998;Sergey Kaznacheyev;Speed Skating;1,500 metres, Men;41;Ч
